video_id,title,published
WV0C-6q4dWU,[정법강의] 4316강 가을 - 겨울을 준비하는 계절(1/2),2015-09-23
JCAkG8ZTrRg,[정법강의] 4315강 나의 체질 알고 싶다 - 인터넷 지식공유시대,2015-09-22
CTEvD7P6qEA,"[정법강의] 4314강 고전과 오늘날 신의 차이점, 상대서인 다루는 법(2/2)",2015-09-22
QN7vEuJskFU,[정법강의] 4313강 고전과 오늘날 신의 차이점(1/2),2015-09-22
swNloD9NWic,"[영상앨범] 거룩한 여정, 찬란한 미래 - 2015 진정스승님 칠월칠석 백두만행",2015-09-22
ZbVkfBZQb6s,[정법강의] 4312강 공부와 척도 - 상대방 말의 이해능력(3/3),2015-09-21
RYEs2IUN4eQ,[정법강의] 4311강 진리와 법은 우리 앞에 있다(2/3),2015-09-21
5oyhyxe0o7A,[정법강의] 4310강 명상 중 이상한 소리가 들린다(1/3),2015-09-21
FbifZ4xDVbA,[정법강의] 4309강 자신에겐 관대한데 남들에겐 그렇지 못하다,2015-09-20
-6LWHJybFP0,[정법강의] 4308강 대순진리회의 후천개벽공부를 하면 공신이 되는지(2/2),2015-09-20
7d7BfLx-jiI,[정법강의] 4307강 대순진리회의 시주 유도(1/2),2015-09-20
ImI6lIMvgb4,[정법강의] 4306강 탐탁치 않은 가정 환경의 예비 사위,2015-09-19
Bn8UV8PRWt8,[정법강의] 4305강 군복무 중 사망한 아들,2015-09-19
YFa8aATkpqo,"[정법강의] 4304강 큰 돈, 작은 돈 - 이념있는 곳에 큰경제 모인다(2/2)",2015-09-19
Ki21dtOk8lg,[정법강의] 4303강 돈 - 이념을 가지고 운용하라(1/2),2015-09-19
D7n_MrlS5Vo,"[정법강의] 4302강 강자가 약자를 대할 때 - 약육강식, 포용(3/3)",2015-09-18
tNVHj_5q8RY,"[정법강의] 4301강 융합의 시대, 나의 갖춤(2/3)",2015-09-18
099PVABSN90,[정법강의] 4300강 목수집에 문짝 성할 날 없다 - 인성공부(1/3),2015-09-18
7ZWVOSlY4Bs,[정법강의] 4299강 수련단체에서 경험 - 인생 공부,2015-09-17
-0w6313zJ_I,[정법강의] 4298강 이념과 힘 - 후천세계 운용법칙(2/2),2015-09-17
uz1LOqKkkio,"[정법강의] 4297강 이념과 힘 - 홍익이념, 정법(1/2)",2015-09-17
blnXAKFebrU,[정법강의] 4296강 잘난 척하고 싶은 사람,2015-09-16
z04Z_1xufww,[정법강의] 4295강 삶의 이념 - 성공 보장,2015-09-16
yCTp2PHrfpo,[정법강의] 4294강 효 - 부모님 사랑에 진정한 보답,2015-09-16
sO5UZQRqidc,"[정법강의] 4293강 형제, 자매가 없다 - 가족의 새로운 정의",2015-09-15
brHImNSxxzc,[정법강의] 4292강 상품 개발자 VS 광고기획자,2015-09-15
HguKsUHrmdY,[정법강의] 4291강 화개 골짜기로 몰려드는 암환자들 - 암 치료법,2015-09-15
0c8QzXYuc8E,[정법강의] 4290강 임금피크제 - 바람직한 노동 개혁 방향,2015-09-14
aSeRBdIoxpA,[정법강의] 4289강 공공개발과 공공기여금 - 한전부지 매각,2015-09-14
9KFAXGTtrsk,[정법강의] 4288강 내용 없는 지자체 축제행사,2015-09-14
0_ArU8OfHUI,[정법강의] 4287강 자신에게 기를 넣는 방법,2015-09-13
RiJPC_Wy24Y,"[정법강의] 4286강 40대까지 받은 엄청난 스트레스, 왜 이런 번뇌가 일어나는지",2015-09-13
wQo8hBWtFfs,"[정법강의] 4285강 바른 삶의 기준, 불안감",2015-09-13
0RhoLr_hPGU,[정법강의] 4284강 법문 들으면 머리가 아프다 - 법의 기운,2015-09-12
74loFxMacMc,[정법강의] 4283강 세종대왕과 지도자像,2015-09-12
ZUnvjQ6a2Qw,[정법강의] 4282강 내가 안 것을 상대에게 직접 알려줘도 되는지,2015-09-12
Oav6XIvqzAI,[정법강의] 4281강 시리아 난민 문제 -  인류대민사업,2015-09-11
QMCCkEwh5bM,[정법강의] 4280 한미일관계의 득과 실(2/2),2015-09-11
Yn3hLGCLuRc,[정법강의] 4279강 한중관계와 한미동맹(1/2),2015-09-11
aKvYoZV4jzA,[정법강의] 4278강 이부진 이혼소송(3/3),2015-09-10
A2wTgcee5PA,[정법강의] 4277강 이부진 중국관광객유치홍보활동 - 새로운   기업운용(2/3),2015-09-10
AUp1X3VD_mI,"[정법강의] 4276강 삼성 홍라희, 이부진의 역할 - 나라의 어머니(1/3)",2015-09-10
YaZheoGPEHM,[정법강의] 4275강 우리가 대기업의 힘을 쓰려면,2015-09-09
96VzyPzckoY,"[정법강의] 4274강 삼성과 CJ - 문화사업, 무소유(2/2)",2015-09-09
h4cs2SmqfU0,[정법강의] 4273강 이재용의 역할 - 무엇을 할 것인가(1/2),2015-09-09
9l7EiPPXpkw,[정법강의] 4272강 한국회사와의 법적 분쟁,2015-09-08
SQKEUsTH_Fg,[정법강의] 4271강 군대에 간 아들을 기다리는 부모의 마음,2015-09-08
VykYJRgSJTY,"[정법강의] 4270강 시집가고 싶은 딸, 연상연하",2015-09-08
GdmDirN7rX0,[정법강의] 4269강 사람이 미운 이유(2/2),2015-09-07
5WG1WRC_DQk,[정법강의] 4268강 사람이 미운 이유(1/2),2015-09-07
EdqXd86SDEI,[정법강의] 4267강 산에 케이블카 설치,2015-09-07
JdO6n1wqi5c,"[정법강의] 4266강 칼퇴근바람, 퇴근수당, 나 하나쯤이야(3/3)",2015-09-06
0WW6Sb_u1RI,[정법강의] 4265강 재입사의 기준(2/3),2015-09-06
lgP1a8PjhjU,"[정법강의] 4264강 회사의 상벌기준, 송년을 보내는 마음 자세(1/3)",2015-09-06
OpEpSPXndO0,[정법강의] 4263강 공황장애 - 근본적 치료 방법,2015-09-05
uxNrrdOZqj4,[정법강의] 4262강 포경수술,2015-09-05
0R17BAwHn48,[정법강의] 4261강 대순진리회의 대환란 - 대순진리 종단(2/2),2015-09-05
H6FhvKHtn4M,[정법강의] 4260강 대순진리회의 대환란 - 선천시대와 후천시대(1/2),2015-09-05
Bk3Z9-2UFB8,(수정본)[정법강의] 4241강 회장님의 회사가족들을  위하는 길 - 이념,2015-09-05
Tso3dybPEvM,(수정본)[정법강의] 4240강 중국에서 존경받는 기업인이 되려면,2015-09-04
0x709veq3Hw,(수정본)[정법강의] 4239강 중국을 대하는 한국기업의 마음가짐,2015-09-04
7PZPIHSDYw4,(수정본)[정법강의] 4238강 조선족 중국기업이 나아가야 할 방향,2015-09-04
OaZXy0hP8ZU,[정법강의] 4237강 마지막 칠월칠석 백두만행,2015-09-04
GoLXz4WZWAw,(수정본)[정법강의] 4236강 백두만행동참 후 마음가짐,2015-09-04
LUNTu10YD7I,[정법강의] 4259강 만나지 못한 이산가족의 자세,2015-09-04
qD72Z-iyEaE,[정법강의] 4258강 백두만행 훈시,2015-09-04
EPNeO2dOzsI,[정법강의] 4257강 칠월칠석의 의미,2015-09-04
nL1Xsx2Ia9A,[정법강의] 4256강 백두산 산신과 홍익인간,2015-09-03
NImYLjZ48j0,[정법강의] 4255강 백두산을 대하는 자세(2/2),2015-09-03
JjDmxtKk3Wk,[정법강의] 4254강 백두산을 대하는 자세(1/2),2015-09-03
gLVfHG6p_O0,[정법강의] 4253강 상위1%  고객들이 드나드는 피부샵 운영,2015-09-02
7N9PBCAUZW8,[정법강의] 4252강 부모의 싫어하는 점을 왜 닮는 것인지,2015-09-02
RyuMR__OtYc,"[정법강의] 4251강 동생의 상처, 우울증",2015-09-02
cOf_AdCKqVc,"[정법강의] 4250강 홍익행 - 진정한 봉사, 복지",2015-09-01
0RcJTPSkmUk,[정법강의] 4249강 남북통일,2015-09-01
HO5mTO6tQfM,[정법강의] 4248강 저승사자,2015-09-01
fVmzib0M7hs,[정법강의] 4247강 그림 그리는 재주,2015-08-31
XKX4-EHkABA,[정법강의] 4246강 아픈 부모를 위해서 할 수 있는 일,2015-08-31
Hkn8kyCANVE,[정법강의] 4245강 외국기업 매장 운영,2015-08-31
dmBPAUqbAfY,[정법강의] 4244강 정법공부 잘하는법,2015-08-30
qwIWJNNSRNo,[정법강의] 4243강 정법에 어긋난 짓을 하는 사람들 어떻게 봐야 하는지,2015-08-30
2StrSe805rc,[정법강의] 4242강 호오포노포노 명상,2015-08-30
XTpVXyxQj6E,[정법강의] 4241강 회장님의 회사가족들을  위하는 길 - 이념,2015-08-29
2slyuRSG3Cs,[정법강의] 4240강 중국에서 존경받는 기업인이 되려면,2015-08-29
5HD0SvM5sF4,[정법강의] 4239강 중국을 대하는 한국기업의 마음가짐,2015-08-29
P-0WO1g_3wY,[정법강의] 4238강 조선족 중국기업이 나아가야 할 방향,2015-08-29
jf7UdNm9MoI,[정법강의] 4236강 백두만행동참 후 마음가짐,2015-08-28
wfw8BGIoZvM,[정법강의] 4235강 러시아도 뿌리민족인지,2015-08-28
5Jr05xEd8qY,[정법강의] 4234강 정법멘토와 지도자가 되려면,2015-08-28
C7smjJR6bTg,[정법강의] 4233강 충무공 이순신,2015-08-27
6bj7vh0FM24,[정법강의] 4232강 영부인들의 패션정치외교,2015-08-27
7jNEKL49iBQ,[정법강의] 4231강 잘 안 되는 부동산 중개,2015-08-27
u2nksWTsNsE,[정법강의] 4230강 장사를 잘 하려면 - 돈버는 원리(2/2),2015-08-26
tcny6vAnL0A,[정법강의] 4229강 장사를 잘 하려면 - 잘먹고 잘사는 법(1_2),2015-08-26
wuLrohzE7XQ,[정법강의] 4228강 숫자와 인생의 관계,2015-08-26
w-iy1y4ycL8,[정법강의] 4227강 유승준 입국거부,2015-08-25
PGqxBzLezWc,[정법강의] 4226강 스승님 배달 수행기 (2/2),2015-08-25
VddJ9GqnkOo,[정법강의] 4225강 배달민족 (1/2),2015-08-25
ogExMeIe1uI,[정법강의] 4224강 남편이 스승님 액자를 깨고 나서 걸린 암,2015-08-24
weee7ZvGhFY,[정법강의] 4223강 더 보람되고 알찬 인생을 살아가려면-바른 일과 시험지,2015-08-24
azGTTqMziNs,"[정법강의] 4222강 저승 노잣돈, 49제, 천도제",2015-08-24
FUIfc_IJSvk,[정법강의] 4221강 화류계 미인,2015-08-23
cJ11dScOM4A,[정법강의] 4220강 병풍 뒤 가수 - 시대적 가수 심수봉,2015-08-23
gbVz_NAXG6g,[정법강의] 4219강 외모가 부족한 연예인 - 재주,2015-08-23
H5XkM4s31m8,"[정법강의] 4218강 접대시 동반하는 미인 - 미인, 미남 공부(2/2)",2015-08-22
RKlf2pRfyts,[정법강의] 4217강 팔도미인 - 갖추어야 할 것들(1/2),2015-08-22
ew16LmbJddk,[정법강의] 4216강 과거 연예인과 현재 연예인의 차이,2015-08-22
Nf5OCP2aOtg,[정법강의] 4215강 기독교 유일신 사상,2015-08-21
sNfUx_GE0HI,[정법강의] 4214강 기업의 호황기와 불황기 - 어려움 주는 이유(2/2),2015-08-21
zDzV_VF3Ryc,[정법강의] 4213강 기업의 호황기와 불황기(1/2),2015-08-21
hHeZ9H1PoCY,[정법강의] 4212강 고령화된 사람들이 한국에 들어오고 싶어한 다(2/2),2015-08-20
wQ1N5xpXWBE,[정법강의] 4211강 외국에서 한국에 들어온 사람들(1/2),2015-08-20
IaHoSbhDYR0,[정법강의] 4210강 담배끊기(2/2),2015-08-20
RYWGus2955U,[정법강의] 4209강 중독에서 벗어나기 위한 개인의 노력(1/2),2015-08-20
OS1qk5yMkZc,[정법강의] 4208강 박근령씨의 일본 두둔발언,2015-08-19
eVQCoZ06-e8,[정법강의] 4207강 친일파 후손들이 잘사는 이유(2/2),2015-08-19
aKsbXujzTyg,[정법강의] 4206강 독립운동가 후손들이 어렵게 사는 이유(1/2),2015-08-19
M0LVli-VmnI,"[정법강의] 4205강 먹방방송 전성시대 - 삼시세끼, 한식대첩, 냉장고를 부탁해",2015-08-18
VCO25UVRl68,[정법강의] 4204강 만우절 거짓말,2015-08-18
wnZxz8Kkt5g,[정법강의] 4203강 경찰공무원 시험준비하는 아들에게,2015-08-18
-P63ulARaGo,[정법강의] 4202강 지금은 여성상위시대 - 종교의 틀(2/2),2015-08-17
0LRWgFz1jmw,[정법강의] 4201강 지금은 여성상위시대 - 여성이 해야   할 일(1/2),2015-08-17
iyMqdKIvRuk,인류대민사업  - 인류 기아 제로 프로젝트 선포 특별영상,2015-08-17
2KGofcdnuLI,[정법강의] 4200강 광복 70주년 - 인류 광복의 서막,2015-08-17
yeaJkuxo8tA,[정법강의] 4199강 선몽,2015-08-16
BJuxVlwQ2Vo,[정법강의] 4198강 큰 부자 작은 부자(3/3),2015-08-16
To7pSlk0D-I,[정법강의] 4197강 큰 부자 작은 부자(2/3),2015-08-16
hrMs0QH6rT0,[정법강의] 4196강 큰 부자 작은 부자(1/3),2015-08-16
_zABF7NiybY,[정법강의] 4195강 잡념으로 정법공부가 잘 안 된다,2015-08-16
z4njk9ljPoY,[정법강의] 4194강 바른 선교활동 - 신약,2015-08-15
djwnpgfXrQI,[정법강의] 4193강 바른 선교활동 - 종교,2015-08-15
a31niV0ZR_I,[정법강의] 4192강 돈을 목숨보다 아낀다(3/3),2015-08-14
_S1Wr_kPp0c,[정법강의] 4191강 돈(2/3),2015-08-14
Ic6LUAg0zw4,[정법강의] 4190강 젊을 때 오는 부(富)(1/3),2015-08-14
BZcmORzJxuY,"[정법강의] 4189강 명상 - 쉴새 없이 떠오르는 잡념, 화두(2/2)",2015-08-13
cayXbLW9rZA,[정법강의] 4188강 명상 - 쉴새 없이 떠오르는 잡념(1/2),2015-08-13
gkvpaOSxrMw,"[정법강의] 4187강 수맥, 미치는 범위",2015-08-13
kYa8bPvDRYw,[정법강의] 4186강 지식과 영,2015-08-12
QGYmTPF99BI,[정법강의] 4185강 신천지교회 신자들과의 교류법,2015-08-12
vnyOMnXkhdY,[정법강의] 4184강 현명한 부탁과 거절법,2015-08-12
BSj6CehpNTs,[정법강의] 4183강 죽음을 두려워하지 않으려면(3/3),2015-08-11
0Cc7Y4zwDHo,"[정법강의] 4182강 생로병사, 생행복사(2/3)",2015-08-11
zZ4Wv7d-8iA,"[정법강의] 4181강 생로병사, 생행복사(生行福死)(1/3)",2015-08-11
YdWdEcI6wEk,[정법강의] 4180강 어깨가 아픈 이유,2015-08-10
BVKGcWDYbmE,[정법강의] 4179강 입도와 자식을 바르게 키우는 법,2015-08-10
oFsqFverBy0,[정법강의] 4178강 총명한 아들의 방황,2015-08-10
VyDg3opfVTA,[정법강의] 4177강 깃발의 의미,2015-08-09
XdmNHpmjrzM,[정법강의] 4176강 고국에 적응을 잘 하려면,2015-08-09
hSh58ZdfoDI,[정법강의] 4175강 국제가정의 교육,2015-08-09
lDO0XPuuTAY,[정법강의] 4174강 중국인들의 수행과 윤회,2015-08-09
Ei_bWeCJDx0,[정법강의] 4173강 제주도의 변화물결 - 귀농 지원금,2015-08-08
g0Cn_y3NSts,[정법강의] 4172강 제주도의 변화물결 - 귀농인의 자세,2015-08-08
HXmbYsKz1_w,[정법강의] 4171강 집의 의미,2015-08-08
6BFlxwFikbg,[정법강의] 4170강 학생들과의 배낭여행,2015-08-07
NXcVWlfZrLI,[정법강의] 4169강 바르게의 기준,2015-08-07
uZWVdjE0T3Q,"[정법강의] 4168강 홍익시대, 정법시대",2015-08-07
jQZ2jL7287M,[정법강의] 4167강 신명꾼들이 신명나게 살려면,2015-08-06
hT6eJ1aUS3c,[정법강의] 4166강 사람들 앞에서 말을 하려면 떨린다,2015-08-06
U8LKV4-0sfU,[정법강의] 4165강 정법 홍보대사 - 홍익멘토,2015-08-06
qoPNJ1cd-OM,[정법강의] 4164강 큰스님들이 왜 병들어 죽는지(2/2),2015-08-05
DwCo5ZQsqwo,[정법강의] 4163강 큰스님들이 왜 병들어 죽는지(1/2),2015-08-05
1ZLDoCEBhPg,[정법강의] 4162강 답을 찾기가 어렵다,2015-08-05
8XFCTk6sMPg,[정법강의] 4161강 수행의 근본(3/3),2015-08-04
SA-PCyPTbFY,[정법강의] 4160강 수행의 근본(2/3),2015-08-04
AFhL6KvykUo,[정법강의] 4159강 수행의 근본(1/3),2015-08-04
Q1nuncLgyzQ,[정법강의] 4158강 롯데그룹 경영권 분쟁,2015-08-03
tcWAfjAYIXM,[정법강의] 4157강 무더위,2015-08-03
YSoPL8b4jG8,[정법강의] 4156강 국회의원 선거구제도,2015-08-03
yj0CYzYPsTU,[정법강의] 4155강 꿈이 현실로 - 신싸움,2015-08-02
n9p2awz0lAw,[정법강의] 4154강 공무원 퇴직 후 멘토 공부(2/2),2015-08-02
bfQtp1zHyRY,[정법강의] 4153강 10년 차 술집 웨이터의 고민(1/2),2015-08-02
VAQZ7QQONac,[정법강의] 4152강 선천시대와 후천시대의 법인 차이,2015-08-01
iS2u7cqlGZc,[정법강의] 4151강 단군을 방편으로 가르치는 단체 - 유일신,2015-08-01
_Cd9KYXnAac,[정법강의] 4150강 밥상문화 - 대화의 자리,2015-08-01
wut0CGmMP7w,[정법강의] 4149강 부부의 서로 다른 종교,2015-07-31
lK_3yDeS_R8,[정법강의] 4148강 온 가족의 아픔,2015-07-31
EZDW9sjoKsA,[정법강의] 4147강 좋은 꿈 vs 나쁜 꿈,2015-07-31
5p_cvQBEWH8,[정법강의] 4146강 복지 기초 사업의 선후(先後),2015-07-30
1_ivI2jgQdk,"[정법강의] 4145강 이기심, 탐욕, 애정 극복의 어려움",2015-07-30
DMsKGd7mBgw,[정법강의] 4144강 자식과의 관계 개선 - 묵언,2015-07-30
GNFry4eytC4,[정법강의] 4143강 현직 교사의 진로고민,2015-07-29
_jevxRFymAc,[정법강의] 4142강 교만하고 잘난 체하는 사람- 기운이 큰 사람,2015-07-29
vF4j_zOsHHE,[정법강의] 4141강 예술인들의 컵원리 삶(2/2),2015-07-29
cWjxfla4WFw,[정법강의] 4140강  이름없는 거리공연자(1/2),2015-07-29
_yrVJ6nI0rc,[정법강의]  4139강 10원짜리 동전으로 받은 알바비- 사장의 입장(2/2),2015-07-28
Pzd___7M2ek,[정법강의] 4138강 10원짜리 동전으로 받은 알바비(1/2),2015-07-28
WMAuxXKEOIA,[정법강의] 4137강 엄앵란과 신성일 - 갖춤,2015-07-28
4ZEWuSimPjM,[정법강의] 4136강 인재등용 기준 - 신언서판(身言書判),2015-07-28
BDiJ-IwH8m0,[정법강의]  4135강 숫자의 의미- 어디에도  빠지지 마라,2015-07-27
SsWS6dCKxZ0,[정법강의] 4134강 죽기 전 재산정리 - 유산 분배의 법칙(2/2),2015-07-27
Z-A1H6vlICw,[정법강의] 4133강 죽기 전 재산정리 - 개인의 질량과 재산의 상관관계(1/2),2015-07-27
1lhtwcnedog,[정법강의] 4132강 STX의 몰락(3/3),2015-07-26
PcQ-sLuAqcU,[정법강의] 4131강 조선업의 불황-기업의 성공원리(2/3),2015-07-26
F-Nj7Im2L34,[정법강의] 4130강 조선업의 불황_영업의 기술(1/3),2015-07-26
cS4-4c_z1Pw,[정법강의] 4129강 조상의 구분 - 조상 제사,2015-07-25
RioP7lHJ358,[정법강의] 4128강  어머님의 신주단지-홍익인간의 힘,2015-07-25
08WxspCpQaI,"[정법강의] 4127강 술, 담배도 끊었는데 왜 몸이 더 아파지는지",2015-07-25
k31oDt2CvvU,[정법강의] 4126강 스타강사- 교육신,2015-07-24
dyEeiuzVmyc,[정법강의] 4125강 다단계 이론 - 이념,2015-07-24
r53Iz4_LNik,[정법강의] 4124강 사업 3년차 경영위기,2015-07-24
WJorv01iMaU,[정법강의] 4123강 사람이 사람을 돕는다는 것 - 정신연령의 성장(3/3),2015-07-23
wLvEzO8n5oQ,"[정법강의] 4122강 갤러리 운영자의 질량, 사진속 최고의 작품이란(2/3)",2015-07-23
jm2frDctpvc,"[정법강의] 4121강 사진과 공익, 문화적인 성공- 사진은 변화의 시대를 기록(1/3)",2015-07-23
2skiBIK-7HY,[정법강의] 4120강 인간은 왜 쾌락을 추구하는지,2015-07-22
kicJudIbOoI,"[정법강의] 4119강 물의 본질, 침(針)의 역할(2/2)",2015-07-22
Fd59cHqxoL8,"[정법강의] 4118강 바른 명상법, 잠의 중요성(1/2)",2015-07-22
Bx7eKPPVAoQ,[정법강의] 4117강 불상에 절하는 습관,2015-07-21
HCqAxuCsmKc,[정법강의] 4116강 실제 생년월일과 다른 호적상 생년월일,2015-07-21
RboTszsqooE,[정법강의] 4115강 홍익인간 - 이타행의 첫걸음,2015-07-21
oMNF-Ku2ECo,[정법강의] 4114강 상대와의 조건 차이(2/2),2015-07-20
KH-Il9iuO7o,[정법강의] 4113강 지식인의 결혼 상대(1/2),2015-07-20
6bR0VGVy1fE,[정법강의] 4112강 아버지의 재혼 할 보금자리 요구,2015-07-20
y0ETMUfmITA,[정법강의] 4111강 엘리트여성 교육기관 -   여성복지(3/3),2015-07-19
ZsP52fcgm6Y,"[정법강의] 4110강 엘리트여성 교육기관 - 여성상위시대, 복지사회구현(2/3)",2015-07-19
WSF_akokUoQ,[정법강의] 4109강 군대는 인성교육장 - 1일 일지(1/3),2015-07-19
RzsIg66P09c,[정법강의] 4108강 미용업 종사자,2015-07-18
tUKUQn6vli4,[정법강의] 4107강 대리점별 가격 경쟁,2015-07-18
JapJ3RmkKzU,[정법강의] 4106강 새로 선정된 면세점의 바른 운영방법,2015-07-18
ReOwER8J3as,"[정법강의] 4105강 국민연금과 삼성물산 합병, 헤지펀드의 상호관계",2015-07-17
9X3nGwluDK8,[정법강의] 4104강 가뭄,2015-07-17
q5BiFKCfv6c,[정법강의] 4103강 인성교육의 가치와 방향,2015-07-17
fOUesI98pLg,"[정법강의] 4102강 차(茶)문화 - 사람을 이롭게 하는 원리, 천부경 공부(2/2)",2015-07-16
Ro_qGhDzT8c,[정법강의] 4101강 차(茶)문화 - 인류의 기술이 우리나라에 들어오게 된 이유(1/2),2015-07-16
WSukkFOggec,[천공 정법] 4100강 개천절 - 단의 혈통[홍익인간 인성교육],2015-07-16
G3X0oeOFE3U,[정법강의] 4099강 연예인이나 대통령을 만나는 꿈,2015-07-15
DkPxcC1eNa4,[정법강의] 4098강 정법공부방향 - 서로 뭉쳐라(2/2),2015-07-15
CXBW0UxQ4iE,[정법강의] 4097강 정법공부방향 - 생활도(1/2),2015-07-15
fPU2E54y0Ao,[정법강의] 4096강 아기를 업고 있는 꿈,2015-07-15
Ej3jA_aL7fs,[정법강의] 4095강 신의 교회에 다닌다,2015-07-14
XTfIQzpkksk,[정법강의] 4094강 나의 분수 - 홍익인간 홍익이념(2/2),2015-07-14
QH2iAvjNLE4,[정법강의] 4093강 나의 분수 - 홍익인간 홍익이념(1/2),2015-07-14
WDhKSA8ZqAo,[정법강의] 4092강 조상제도 - 영혼을 도와야(2/2),2015-07-13
wB1wazrJILM,"[정법강의] 4091강 조상제도 - 집착, 욕심 놓기(1/2)",2015-07-13
Ta9Lqauasks,[정법강의] 4090강 술과 한량신,2015-07-13
RFH8Q7g80Rc,[정법강의] 4089강 나는 누구인가,2015-07-12
qhvdvxi_HKQ,[정법강의] 4088강 사이비종교의 역할(2/2),2015-07-12
I_iraKvNnos,[정법강의] 4087강 사이비종교의 역할(1/2),2015-07-12
XYJV8VDbCIc,"[정법강의] 4086강 명상을 하는 시기, 천부경 바로알기(2/2)",2015-07-11
JSFUZ6HMb_c,"[정법강의] 4085강 명상 중 생기는 환청, 환시(1/2)",2015-07-11
10Igp1IikyA,[정법강의] 4084강 구성학 - 이 시대 철학가는 있는가,2015-07-11
z0aPpFtE9ws,[정법강의] 4083강 지식과 생활 - 진리의 시대(2/2),2015-07-10
cm4cEkQVxzE,[정법강의] 4082강 지식과 생활 - 진리의 지식(1/2),2015-07-10
puW63aLY7Lo,[정법강의] 4081강 문화예술공간의 성공 조건,2015-07-10
zaKIPcJxyGc,[정법강의] 4080강 한자공부,2015-07-09
X3HhDKG_Xyw,[정법강의] 4079강 건강 백신 - 갑의 인생(2/2),2015-07-09
YChrdBDlwao,[정법강의] 4078강 건강 백신 - 생각과 면역(1/2),2015-07-09
DFOlFRA-bgE,[정법강의] 4077강 습관의 기원 - 기적이 일어나는 원리,2015-07-08
QD8K09q0PHs,[정법강의] 4076강 정법 나눔의 바른 이해(2/2),2015-07-08
tAwoHfGBfnk,[정법강의] 4075강 효과적인 정법 전달 - 전해야 되는 이유(1/2),2015-07-08
iaIrHFbIwZ8,[정법강의] 4074강 영의 세계와 현생의 연관성,2015-07-07
PvayRVFA8U8,"[정법강의] 4073강 인성공부, 수련(2_2)",2015-07-07
U3JAMrfjeQs,"[정법강의] 4072강 생활 속 질문, 호흡수련(1/2)",2015-07-07
8CpYLGuUs9M,[정법강의] 4071강 학생들의 예술교육,2015-07-06
J4zjF6LNONw,[정법강의] 4070강 사상체질 - 특징(2/2),2015-07-06
XlF-AeDt_lU,"[정법강의] 4069강 사상체질 - 역할, 투자의 법칙(1/2)",2015-07-06
1tuNfsgSClk,[정법강의] 4068강 초등교사들의 사기 - 교사들의 실력부족(2/2),2015-07-05
DFnmW3xgH0c,[정법강의] 4067강 초등교사들의 사기 - 학부형들의 공부(1/2),2015-07-05
H_o3PUmQsl0,[정법강의] 4066강 가족 - 홍익인간 공부(2/2),2015-07-05
cTpAxp_pBtY,[정법강의] 4065강 가족 - 노력(1/2),2015-07-05
V-Vu-J0GF80,[정법강의] 4064강 딸아이의 발작 - 소통의 부재,2015-07-04
zZvqMQEs0BE,[정법강의] 4063강 디지털 세대의 인터넷 활용-지식과 지혜(2/2),2015-07-04
dbORXxdNu44,[정법강의] 4062강 디지털 세대의 인간관계 - 인터넷을 통한 소통과 어울림(1/2),2015-07-04
VfkXqm7uN9M,[정법강의] 4061강 예술문화 - 자기 철학을 가져라(2/2),2015-07-03
jL02mNNiI7o,[정법강의] 4060강 예술문화 - 아직까지 예술인은 없다(1/2),2015-07-03
zD2KqM4_bEU,"[정법강의] 4059강 장사치, 기업인, 사업가 - 성공시대",2015-07-03
rVLgKp5UUlI,[정법강의] 4058강 JB 회원의 자세 - 홍익4행도,2015-07-02
k0sMZ1-_TSc,[정법강의] 4057강 JB 임원의 자세 - 돈거래의 바른 법칙,2015-07-02
gm4-SJe4gFU,"[정법강의] 4056강 영혼의 시작점, '영'과 '혼'의 다른점 - 이념융합 공도사상",2015-07-02
kF50acJQ9K0,[정법강의] 4055강 불평과 텃세,2015-07-01
R21nrc0_vnA,[정법강의] 4054강 밤에 잠이 오지 않는다,2015-07-01
Wv1lA65CRgw,[정법강의] 4053강 삼겹살집 운영이 어렵다,2015-07-01
zqh0fEvH7Gw,"[정법강의] 4052강 신의 일꾼 - 축원 후 변화를 알 수 있는 방법, 에너지 상품의 활용(3/3)",2015-06-30
4HlktFOjrXI,[정법강의] 4051강 신의 일꾼 - 제자가 해야 할 일(2/3),2015-06-30
v7cHekdHa3A,[정법강의] 4050강 신의 일꾼 - 제자들의 축원(1/3),2015-06-30
-mRwRpP3x58,[정법강의] 4049강 연하남 - 이별의 전주곡(2/2),2015-06-29
gz99ly_Kh4Q,[정법강의] 4048강 남녀간 10년이상의 나이차이(1/2),2015-06-29
ifOuDRwuUzA,[정법강의] 4047강 상견례 - 바른 대화법,2015-06-29
ze_wOkedgkA,[정법강의] 4046강 영혼 표적(2/2),2015-06-28
0zJszybxUpU,[정법강의] 4045강 상대에 대한 표적(1/2),2015-06-28
_XVNBkdnUjo,[정법강의] 4044강 음력 5월5일 단오,2015-06-28
O4ewbSyp8uE,[정법강의] 4043강 정법공부와 남편의 병 - 주위 사람을 돕는 방법,2015-06-27
LM3iB9B_wVE,[정법강의] 4042강 바른 행동 - 복지사회 구현(2/2),2015-06-27
a8HbpudeauE,[정법강의] 4041강 바른 행동 - 지식에너지(1/2),2015-06-27
mrGadRlz8mE,[정법강의] 4040강 기존의 관념과 지성(4/4),2015-06-26
imZWeEaIFOI,[정법강의] 4039강 JB 출범 100일 - 100일 기도(3/4),2015-06-26
